#Gene	Cell_type_lessEql_01
COX8A	Cycling_chromaffin_cells
CIT	Cycling_chromaffin_cells
MCM2	Cycling_chromaffin_cells
SESTD1	Cycling_chromaffin_cells
RHNO1	Cycling_chromaffin_cells
MAZ	Cycling_chromaffin_cells
NFIB	Cycling_chromaffin_cells
ZNF704	Cycling_chromaffin_cells
ITGB3BP	Cycling_chromaffin_cells
USP1	Cycling_chromaffin_cells
FUS	Cycling_chromaffin_cells
GGH	Cycling_chromaffin_cells
INSM2	Cycling_chromaffin_cells
UCP2	Cycling_chromaffin_cells
MAGI1	Cycling_chromaffin_cells
AGAP1	Cycling_chromaffin_cells
CREB5	Cycling_chromaffin_cells
PROX1	Cycling_chromaffin_cells
FANCI	Cycling_chromaffin_cells
PCM1	Cycling_chromaffin_cells
GPSM2	Cycling_chromaffin_cells
EVL	Cycling_chromaffin_cells
EZR	Cycling_chromaffin_cells
DNAJC9	Cycling_chromaffin_cells
MAP1B	Cycling_chromaffin_cells
CRNDE	Cycling_chromaffin_cells
KHDRBS1	Cycling_chromaffin_cells
HNRNPR	Cycling_chromaffin_cells
PTCHD1	Cycling_chromaffin_cells
ANK2	Cycling_chromaffin_cells
SSBP2	Cycling_chromaffin_cells
CDK19	Cycling_chromaffin_cells
NCAM1	Cycling_chromaffin_cells
CDKN1B	Cycling_chromaffin_cells
RBBP8	Cycling_chromaffin_cells
CCP110	Cycling_chromaffin_cells
DAZAP1	Cycling_chromaffin_cells
TUBB6	Cycling_chromaffin_cells
PLXNA4	Cycling_chromaffin_cells
SLC38A1	Cycling_chromaffin_cells
ISL1	Cycling_chromaffin_cells
SYNPO2	Cycling_chromaffin_cells
DCAF7	Cycling_chromaffin_cells
MCM5	Cycling_chromaffin_cells
MIS18A	Cycling_chromaffin_cells
MTUS1	Cycling_chromaffin_cells
SET	Cycling_chromaffin_cells
G2E3	Cycling_chromaffin_cells
KIF5B	Cycling_chromaffin_cells
KIF5C	Cycling_chromaffin_cells
TSHZ2	Cycling_chromaffin_cells
WEE1	Cycling_chromaffin_cells
HNRNPD	Cycling_chromaffin_cells
SNRPB	Cycling_chromaffin_cells
HNRNPUL2	Cycling_chromaffin_cells
KLHL23	Cycling_chromaffin_cells
ILF3	Cycling_chromaffin_cells
HNRNPUL1	Cycling_chromaffin_cells
CNTLN	Cycling_chromaffin_cells
THSD7A	Cycling_chromaffin_cells
CCDC88A	Cycling_chromaffin_cells
BCAT1	Cycling_chromaffin_cells
RBMS3	Cycling_chromaffin_cells
CCND1	Cycling_chromaffin_cells
NSMCE4A	Cycling_chromaffin_cells
TRIM36	Cycling_chromaffin_cells
RUNX1T1	Cycling_chromaffin_cells
PCDH7	Cycling_chromaffin_cells
MYEF2	Cycling_chromaffin_cells
MAP4K4	Cycling_chromaffin_cells
PBRM1	Cycling_chromaffin_cells
TUBA1C	Cycling_chromaffin_cells
SNAP91	Cycling_chromaffin_cells
PTBP2	Cycling_chromaffin_cells
RBFOX1	Cycling_chromaffin_cells
RCC2	Cycling_chromaffin_cells
JADE1	Cycling_chromaffin_cells
NBEA	Cycling_chromaffin_cells
ELAVL3	Cycling_chromaffin_cells
CALM3	Cycling_chromaffin_cells
TMX4	Cycling_chromaffin_cells
PHOX2B	Cycling_chromaffin_cells
HNRNPU	Cycling_chromaffin_cells
CHN1	Cycling_chromaffin_cells
CCT5	Cycling_chromaffin_cells
VDAC3	Cycling_chromaffin_cells
TMEM97	Cycling_chromaffin_cells
RAD51C	Cycling_chromaffin_cells
RFC2	Cycling_chromaffin_cells
CACYBP	Cycling_chromaffin_cells
HNRNPA0	Cycling_chromaffin_cells
DHPS	Cycling_chromaffin_cells
NCAPD3	Cycling_chromaffin_cells
USP22	Cycling_chromaffin_cells
MEX3A	Cycling_chromaffin_cells
NRM	Cycling_chromaffin_cells
TRIM28	Cycling_chromaffin_cells
ATCAY	Cycling_chromaffin_cells
ENO2	Cycling_chromaffin_cells
DICER1	Cycling_chromaffin_cells
GNG4	Cycling_chromaffin_cells
FOXN3	Cycling_chromaffin_cells
GKAP1	Cycling_chromaffin_cells
MTHFD2	Cycling_chromaffin_cells
DDAH2	Cycling_chromaffin_cells
STRA13	Cycling_chromaffin_cells
POLR3K	Cycling_chromaffin_cells
LINC00682	Cycling_chromaffin_cells
TOP2B	Cycling_chromaffin_cells
KPNB1	Cycling_chromaffin_cells
XRCC5	Cycling_chromaffin_cells
ILF2	Cycling_chromaffin_cells
SRSF10	Cycling_chromaffin_cells
INPP5F	Cycling_chromaffin_cells
GTF2I	Cycling_chromaffin_cells
CSTF3	Cycling_chromaffin_cells
TRIM2	Cycling_chromaffin_cells
EIF4G2	Cycling_chromaffin_cells
MAB21L2	Cycling_chromaffin_cells
HLTF	Cycling_chromaffin_cells
HNRNPH3	Cycling_chromaffin_cells
SSRP1	Cycling_chromaffin_cells
GNB1	Cycling_chromaffin_cells
COX5A	Cycling_chromaffin_cells
ICA1	Cycling_chromaffin_cells
DPYSL5	Cycling_chromaffin_cells
DCP2	Cycling_chromaffin_cells
PIN1	Cycling_chromaffin_cells
DAAM1	Cycling_chromaffin_cells
EIF4EBP1	Cycling_chromaffin_cells
HMGA1	Cycling_chromaffin_cells
RNF5	Cycling_chromaffin_cells
IMMP1L	Cycling_chromaffin_cells
SLBP	Cycling_chromaffin_cells
MAP2	Cycling_chromaffin_cells
EXOSC8	Cycling_chromaffin_cells
CDK16	Cycling_chromaffin_cells
LBR	Cycling_chromaffin_cells
CKLF	Cycling_chromaffin_cells
MED30	Cycling_chromaffin_cells
IFI27L1	Cycling_chromaffin_cells
CLASP2	Cycling_chromaffin_cells
NUDT3	Cycling_chromaffin_cells
DHX9	Cycling_chromaffin_cells
MAPRE1	Cycling_chromaffin_cells
CCAR1	Cycling_chromaffin_cells
GOT1	Cycling_chromaffin_cells
ITGAE	Cycling_chromaffin_cells
HAND2	Cycling_chromaffin_cells
PRKRA	Cycling_chromaffin_cells
RALY	Cycling_chromaffin_cells
HSPB11	Cycling_chromaffin_cells
SESN3	Cycling_chromaffin_cells
VSTM2L	Cycling_chromaffin_cells
PRPH	NonCycling_chromaffin_cells
STMN2	NonCycling_chromaffin_cells
TUBB2B	NonCycling_chromaffin_cells
TUBA1A	NonCycling_chromaffin_cells
GAP43	NonCycling_chromaffin_cells
RTN1	NonCycling_chromaffin_cells
MLLT11	NonCycling_chromaffin_cells
TMSB10	NonCycling_chromaffin_cells
STMN4	NonCycling_chromaffin_cells
NPY	NonCycling_chromaffin_cells
UCHL1	NonCycling_chromaffin_cells
TUBB2A	NonCycling_chromaffin_cells
MAP1B	NonCycling_chromaffin_cells
TMSB4X	NonCycling_chromaffin_cells
MARCKSL1	NonCycling_chromaffin_cells
ACTG1	NonCycling_chromaffin_cells
RGS5	NonCycling_chromaffin_cells
CD24	NonCycling_chromaffin_cells
GAL	NonCycling_chromaffin_cells
CCNI	NonCycling_chromaffin_cells
PHOX2A	NonCycling_chromaffin_cells
SOX4	NonCycling_chromaffin_cells
CRMP1	NonCycling_chromaffin_cells
BASP1	NonCycling_chromaffin_cells
TUBB	NonCycling_chromaffin_cells
NTRK1	NonCycling_chromaffin_cells
ELAVL4	NonCycling_chromaffin_cells
MAOA	NonCycling_chromaffin_cells
PCP4	NonCycling_chromaffin_cells
HN1	NonCycling_chromaffin_cells
CCND1	NonCycling_chromaffin_cells
CALM2	NonCycling_chromaffin_cells
MAPT	NonCycling_chromaffin_cells
GATA2	NonCycling_chromaffin_cells
NREP	NonCycling_chromaffin_cells
CALM1	NonCycling_chromaffin_cells
PMP22	NonCycling_chromaffin_cells
C4orf48	NonCycling_chromaffin_cells
ISL1	NonCycling_chromaffin_cells
KRT19	NonCycling_chromaffin_cells
TTC9B	NonCycling_chromaffin_cells
FKBP1B	NonCycling_chromaffin_cells
NSG1	NonCycling_chromaffin_cells
PCBP4	NonCycling_chromaffin_cells
FAM57B	NonCycling_chromaffin_cells
EEF2	NonCycling_chromaffin_cells
YWHAH	NonCycling_chromaffin_cells
INA	NonCycling_chromaffin_cells
NEFL	NonCycling_chromaffin_cells
MAB21L1	NonCycling_chromaffin_cells
HMP19	NonCycling_chromaffin_cells
CALB2	NonCycling_chromaffin_cells
ANXA2	NonCycling_chromaffin_cells
CNTFR	NonCycling_chromaffin_cells
GNAO1	NonCycling_chromaffin_cells
PLPPR3	NonCycling_chromaffin_cells
PODXL2	NonCycling_chromaffin_cells
NEFM	NonCycling_chromaffin_cells
LY6H	NonCycling_chromaffin_cells
TMEM59L	NonCycling_chromaffin_cells
ARHGDIG	NonCycling_chromaffin_cells
TMOD1	NonCycling_chromaffin_cells
GDAP1L1	NonCycling_chromaffin_cells
ZNF428	NonCycling_chromaffin_cells
PTMA	NonCycling_chromaffin_cells
ELAVL2	NonCycling_chromaffin_cells
FABP5	NonCycling_chromaffin_cells
CD44	NonCycling_chromaffin_cells
CFL1	NonCycling_chromaffin_cells
GATA3	NonCycling_chromaffin_cells
NNAT	NonCycling_chromaffin_cells
STMN1	NonCycling_chromaffin_cells
ATAT1	NonCycling_chromaffin_cells
ECEL1	NonCycling_chromaffin_cells
MAP1LC3A	NonCycling_chromaffin_cells
PPP1R1A	NonCycling_chromaffin_cells
MYL6	NonCycling_chromaffin_cells
CLU	NonCycling_chromaffin_cells
MAP4	NonCycling_chromaffin_cells
CHST1	NonCycling_chromaffin_cells
PAFAH1B3	NonCycling_chromaffin_cells
PRKAG2-AS1	NonCycling_chromaffin_cells
HMX1	NonCycling_chromaffin_cells
TMEM35	NonCycling_chromaffin_cells
ATP6V1G2	NonCycling_chromaffin_cells
DCX	NonCycling_chromaffin_cells
RTN4	NonCycling_chromaffin_cells
TAGLN3	NonCycling_chromaffin_cells
EIF3L	NonCycling_chromaffin_cells
GNG3	NonCycling_chromaffin_cells
6-Sep	NonCycling_chromaffin_cells
RAC3	NonCycling_chromaffin_cells
FXYD6	NonCycling_chromaffin_cells
SCG5	NonCycling_chromaffin_cells
RTN3	NonCycling_chromaffin_cells
PKIB	NonCycling_chromaffin_cells
PRDX5	NonCycling_chromaffin_cells
FSCN1	NonCycling_chromaffin_cells
TBCB	NonCycling_chromaffin_cells
GDI1	NonCycling_chromaffin_cells
CKB	NonCycling_chromaffin_cells
EXOC4	NonCycling_chromaffin_cells
SARAF	NonCycling_chromaffin_cells
EIF4A2	NonCycling_chromaffin_cells
KLC1	NonCycling_chromaffin_cells
YWHAQ	NonCycling_chromaffin_cells
SLC6A2	NonCycling_chromaffin_cells
RBFOX1	NonCycling_chromaffin_cells
SNAP25	NonCycling_chromaffin_cells
ATP5O	NonCycling_chromaffin_cells
PGM2L1	NonCycling_chromaffin_cells
RGS4	NonCycling_chromaffin_cells
ENO2	NonCycling_chromaffin_cells
LXN	NonCycling_chromaffin_cells
TMEM14A	NonCycling_chromaffin_cells
HTR3A	NonCycling_chromaffin_cells
CCDC112	NonCycling_chromaffin_cells
PIK3R1	NonCycling_chromaffin_cells
PCBP3	NonCycling_chromaffin_cells
ARPC2	NonCycling_chromaffin_cells
OCIAD2	NonCycling_chromaffin_cells
VAMP2	NonCycling_chromaffin_cells
COX5A	NonCycling_chromaffin_cells
PARVA	NonCycling_chromaffin_cells
CADPS	NonCycling_chromaffin_cells
OLFM1	NonCycling_chromaffin_cells
DCTN2	NonCycling_chromaffin_cells
SCN3B	NonCycling_chromaffin_cells
SYT17	NonCycling_chromaffin_cells
LRTM1	NonCycling_chromaffin_cells
SERP2	NonCycling_chromaffin_cells
TMSB15A	NonCycling_chromaffin_cells
RAMP3	NonCycling_chromaffin_cells
RUFY3	NonCycling_chromaffin_cells
APLP1	NonCycling_chromaffin_cells
FSD1	NonCycling_chromaffin_cells
EEF1A2	NonCycling_chromaffin_cells
PRSS3	NonCycling_chromaffin_cells
SULT4A1	NonCycling_chromaffin_cells
ALCAM	NonCycling_chromaffin_cells
TAC3	NonCycling_chromaffin_cells
RBFOX2	NonCycling_chromaffin_cells
ARHGAP22	NonCycling_chromaffin_cells
NCOA7	NonCycling_chromaffin_cells
DDAH2	NonCycling_chromaffin_cells
FABP3	NonCycling_chromaffin_cells
PHOX2B	NonCycling_chromaffin_cells
FGF13	NonCycling_chromaffin_cells
CLIP3	NonCycling_chromaffin_cells
ACHE	NonCycling_chromaffin_cells
REEP2	NonCycling_chromaffin_cells
DYNLT1	NonCycling_chromaffin_cells
IL7	NonCycling_chromaffin_cells
DTD1	NonCycling_chromaffin_cells
PNCK	NonCycling_chromaffin_cells
POU2F2	NonCycling_chromaffin_cells
DPYSL4	NonCycling_chromaffin_cells
VAT1	NonCycling_chromaffin_cells
CDC42	NonCycling_chromaffin_cells
RUNDC3B	NonCycling_chromaffin_cells
RFK	NonCycling_chromaffin_cells
MDK	NonCycling_chromaffin_cells
SNRPN	NonCycling_chromaffin_cells
THY1	NonCycling_chromaffin_cells
11-Mar	NonCycling_chromaffin_cells
BRK1	NonCycling_chromaffin_cells
TG	NonCycling_chromaffin_cells
RAB3A	NonCycling_chromaffin_cells
RGS7	NonCycling_chromaffin_cells
ATP1A3	NonCycling_chromaffin_cells
GFRA3	NonCycling_chromaffin_cells
AKR1C2	NonCycling_chromaffin_cells
VSTM2L	NonCycling_chromaffin_cells
CPNE2	NonCycling_chromaffin_cells
ELAVL3	NonCycling_chromaffin_cells
NT5C3B	NonCycling_chromaffin_cells
BOK	NonCycling_chromaffin_cells
LMO1	NonCycling_chromaffin_cells
TLN2	NonCycling_chromaffin_cells
STMN3	NonCycling_chromaffin_cells
HAND1	NonCycling_chromaffin_cells
PTMS	NonCycling_chromaffin_cells
C1QTNF2	NonCycling_chromaffin_cells
RABAC1	NonCycling_chromaffin_cells
PLPPR2	NonCycling_chromaffin_cells
EIF1B	NonCycling_chromaffin_cells
FHL1	NonCycling_chromaffin_cells
C10orf35	NonCycling_chromaffin_cells
CASC15	NonCycling_chromaffin_cells
PSMB7	NonCycling_chromaffin_cells
SPOCK1	NonCycling_chromaffin_cells
MOAP1	NonCycling_chromaffin_cells
REEP1	NonCycling_chromaffin_cells
RAB6A	NonCycling_chromaffin_cells
PLPP4	NonCycling_chromaffin_cells
SVBP	NonCycling_chromaffin_cells
CAPN1	NonCycling_chromaffin_cells
TRIM36	NonCycling_chromaffin_cells
NRP2	NonCycling_chromaffin_cells
NME1	NonCycling_chromaffin_cells
ATP6V0E2	NonCycling_chromaffin_cells
CADM3	NonCycling_chromaffin_cells
RNF187	NonCycling_chromaffin_cells
TTC3	NonCycling_chromaffin_cells
OPTN	NonCycling_chromaffin_cells
DYNLRB1	NonCycling_chromaffin_cells
7-Sep	NonCycling_chromaffin_cells
ZFHX3	NonCycling_chromaffin_cells
PHYHIPL	NonCycling_chromaffin_cells
RAB33A	NonCycling_chromaffin_cells
AKR1C1	NonCycling_chromaffin_cells
SCG3	NonCycling_chromaffin_cells
TUBB4A	NonCycling_chromaffin_cells
PPA1	NonCycling_chromaffin_cells
HMGA1	NonCycling_chromaffin_cells
CSDE1	NonCycling_chromaffin_cells
PAK3	NonCycling_chromaffin_cells
RAMP2	NonCycling_chromaffin_cells
SERTAD4-AS1	NonCycling_chromaffin_cells
MAP1LC3B	NonCycling_chromaffin_cells
TAGLN2	NonCycling_chromaffin_cells
DOK4	NonCycling_chromaffin_cells
SCN9A	NonCycling_chromaffin_cells
CAMLG	NonCycling_chromaffin_cells
DPYSL3	NonCycling_chromaffin_cells
RND2	NonCycling_chromaffin_cells
RGS9	NonCycling_chromaffin_cells
TMEFF2	NonCycling_chromaffin_cells
KIF21A	NonCycling_chromaffin_cells
ACOT7	NonCycling_chromaffin_cells
AP2M1	NonCycling_chromaffin_cells
C6orf1	NonCycling_chromaffin_cells
DPYSL2	NonCycling_chromaffin_cells
CNRIP1	NonCycling_chromaffin_cells
MEIS3	NonCycling_chromaffin_cells
MIAT	NonCycling_chromaffin_cells
FAXC	NonCycling_chromaffin_cells
UBE2L6	NonCycling_chromaffin_cells
YWHAZ	NonCycling_chromaffin_cells
LUC7L3	NonCycling_chromaffin_cells
SRGAP1	NonCycling_chromaffin_cells
TPGS2	NonCycling_chromaffin_cells
CELF4	NonCycling_chromaffin_cells
ARL8A	NonCycling_chromaffin_cells
CCT3	NonCycling_chromaffin_cells
EVL	NonCycling_chromaffin_cells
HOXC9	NonCycling_chromaffin_cells
NHP2	NonCycling_chromaffin_cells
TFAP2B	NonCycling_chromaffin_cells
MAB21L2	NonCycling_chromaffin_cells
ACAT2	NonCycling_chromaffin_cells
PPP2R5B	NonCycling_chromaffin_cells
CCDC184	NonCycling_chromaffin_cells
FAM32A	NonCycling_chromaffin_cells
C14orf132	NonCycling_chromaffin_cells
NIPSNAP1	NonCycling_chromaffin_cells
KLF7	NonCycling_chromaffin_cells
MAP7D1	NonCycling_chromaffin_cells
TRAPPC1	NonCycling_chromaffin_cells
CAMK2B	NonCycling_chromaffin_cells
AKAP12	NonCycling_chromaffin_cells
C9orf16	NonCycling_chromaffin_cells
PHF14	NonCycling_chromaffin_cells
CYGB	NonCycling_chromaffin_cells
MFSD10	NonCycling_chromaffin_cells
TTC39C	NonCycling_chromaffin_cells
MAP1A	NonCycling_chromaffin_cells
FKBP8	NonCycling_chromaffin_cells
FKBP3	NonCycling_chromaffin_cells
TKT	NonCycling_chromaffin_cells
STRAP	NonCycling_chromaffin_cells
C16orf45	NonCycling_chromaffin_cells
UBE2E3	NonCycling_chromaffin_cells
NDFIP1	NonCycling_chromaffin_cells
SYT11	NonCycling_chromaffin_cells
ALDH2	NonCycling_chromaffin_cells
DYNC1I2	NonCycling_chromaffin_cells
PRCC	NonCycling_chromaffin_cells
GPX1	NonCycling_chromaffin_cells
NOP56	NonCycling_chromaffin_cells
GRB2	NonCycling_chromaffin_cells
KIF5C	NonCycling_chromaffin_cells
FOXO3	NonCycling_chromaffin_cells
ING4	NonCycling_chromaffin_cells
NUDT14	NonCycling_chromaffin_cells
TMEM55A	NonCycling_chromaffin_cells
THRA	NonCycling_chromaffin_cells
DUSP26	NonCycling_chromaffin_cells
CCNB1IP1	NonCycling_chromaffin_cells
IGBP1	NonCycling_chromaffin_cells
CNTNAP2	NonCycling_chromaffin_cells
TMEM160	NonCycling_chromaffin_cells
RBMS3	NonCycling_chromaffin_cells
YPEL3	NonCycling_chromaffin_cells
TSPAN7	NonCycling_chromaffin_cells
HCFC1R1	NonCycling_chromaffin_cells
WRB	NonCycling_chromaffin_cells
PALM	NonCycling_chromaffin_cells
CCT2	NonCycling_chromaffin_cells
FAM89B	NonCycling_chromaffin_cells
MAP7	NonCycling_chromaffin_cells
GABPB1-AS1	NonCycling_chromaffin_cells
CHGA	NonCycling_sympathoblasts
PENK	NonCycling_sympathoblasts
CARTPT	NonCycling_sympathoblasts
DLK1	NonCycling_sympathoblasts
CHGB	NonCycling_sympathoblasts
RAMP1	NonCycling_sympathoblasts
PNMT	NonCycling_sympathoblasts
SCG2	NonCycling_sympathoblasts
MEG3	NonCycling_sympathoblasts
TH	NonCycling_sympathoblasts
FAM46A	NonCycling_sympathoblasts
PCSK1N	NonCycling_sympathoblasts
MIR7-3HG	NonCycling_sympathoblasts
QDPR	NonCycling_sympathoblasts
DUSP2	NonCycling_sympathoblasts
TMEM190	NonCycling_sympathoblasts
COX4I2	NonCycling_sympathoblasts
HTATSF1	NonCycling_sympathoblasts
